Enermax AQUAFUSION ELC-AQF240-SQA-W,水冷型 | 120x120x26 mm | 79.8 CFM | 2019-09-20発売
Silverstone SST-XE02-2066,サイドフロー型 | 60x60x25 mm | 43.0 CFM | 2020-12-18発売
Antec Kuhler H1200 Pro,水冷型 | 2016-06-18発売
Antec Kuhler H2O K120 v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-08-31発売
Raidmax COBRA-RGB-120,水冷型 | 120x120x25 mm | 88.3 CFM | 2018-07-01発売
Silverstone SST-XE02-3647N,サイドフロー型 | 60x60x25 mm | 43.0 CFM
Enermax LIQMAX III ARGB ELC-LMT360-ARGB,水冷型 | 120x120x25 mm | 72.1 CFM | 2019-10-26発売
Supermicro SNK-P0067PSMB,
Deepcool GAMER STORM Castle 280 RGB,水冷型 | 140x140x26 mm | 96.7 CFM
Jonsbo CR-201-RD,サイドフロー型 | 2017-04-01発売
クーラーマスター MasterLiquid ML240 RGB TR4 Edition MLX-D24M-A20PC-T1,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-03-15発売
GAMDIAS Chione M1-240C,水冷型 | 120x120x25 mm | 62.0 CFM | 2018-06-01発売
Antec Kuhler H600 Pro,水冷型 | 2016-06-18発売
Deepcool GAMER STORM CAPTAIN 360 EX WHITE RGB,水冷型 | 120x120x25 mm | 229.6 CFM
Enermax LIQTECH TR4 II ELC-LTTRTO360-TBP,水冷型 | 120x120x25 mm | 102.2 CFM | 2018-11-17発売
Corsair H150i PRO RGB CW-9060031-WW,水冷型 | 120x120x25 mm | 47.3 CFM | 2018-01-27発売
Thermaltake Water 3.0 Riing Edition CL-W138-PL14SW-A,水冷型 | 2017-05-19発売
Silverstone SST-AR11,トップフロー型 | 92x92x15 mm | 55.8 CFM | 2018-03-19発売
Enermax ETS-T50A-BK-ARGB,サイドフロー型 | 120x120x25 mm | 71.3 CFM | 2019-09-20発売
Thermaltake Riing Silent 12 Pro CL-P021-CA12RE-A,サイドフロー型 | 2016-09-09発売
Silverstone SST-PF120-ARGB,水冷型 | 120x120x25 mm | 94.0 CFM | 2019-08-16発売
サイズ 白虎 SCBYK-1000I,サイドフロー型 | 92x92x25 mm | 46.5 CFM | 2016-08-01発売
Ainex CC-03,トップフロー型 | 120x120x25 mm | 77.0 CFM | 2016-11-07発売
Antec Mercury 240,水冷型 | 120x120x25 mm | 73.3 CFM | 2017-06-10発売
Silverstone SST-AR09-115XS,
Raijintek PALLAS 120 RGB 0R10B00121,トップフロー型 | 120x120x13 mm | 41.7 CFM
GAMDIAS CHIONE E1A-120R,水冷型 | 120x120x25 mm | 2018-11-23発売
Dynatron B5,
Antec Mercury240 v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-03-24発売
Silverstone SST-AR03-V2,サイドフロー型 | 120x120x25 mm | 81.4 CFM
Deepcool GAMER STORM CASTLE 280EX DP-GS-H14AR-CSL280EX,水冷型 | 140x140x25 mm | 97.0 CFM
クーラーマスター MasterLiquid Pro 240 MLY-D24M-A20MB-J1,水冷型 | 2016-09-15発売
Alphacool Eisbaer LT 360,水冷型 | 63.9 CFM | 2018-06-27発売
Enermax AQUAFUSION ELC-AQF360-SQA,水冷型 | 120x120x26 mm | 79.8 CFM | 2019-12-14発売
Antec Kuhler H2O K120,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-04-21発売
AMD Wraith Max cooler with RGB LED 199-999575,トップフロー型 | 2017-09-01発売
Silverstone SST-AR01-V3,サイドフロー型 | 120x120x25 mm | 70.7 CFM | 2018-09-28発売
Dynatron B13,60x60x25 mm | 40.6 CFM
Enermax ETS-T50A-BVT,サイドフロー型 | 120x120x25 mm | 62.3 CFM | 2016-12-22発売
Jonsbo CR-701-RGB,トップフロー型 | 120x120x25 mm | 50.4 CFM | 2018-04-24発売
Enermax ETS-N30R-TAA,92x92x25 mm | 50.8 CFM | 2016-01-23発売
Antec Kuhler H2O K240,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-04-21発売
Dynatron R17,
クーラーマスター MasterAir MA621P TR4 Edition MAP-D6PN-218PC-R2,サイドフロー型 | 120x120x25 mm | 53.4 CFM | 2019-03-15発売
NZXT KRAKEN X62 RL-KRX62-01,水冷型 | 2016-12-01発売
Jonsbo CR-101-RD,トップフロー型 | 120x120x25 mm | 2017-04-01発売
COUGAR AQUA 120 CGR-AQUA 120,水冷型 | 120x120x25 mm | 70.6 CFM | 2020-09-10発売
Noctua NH-D15 SE-AM4,サイドフロー型
クーラーマスター Hyper 212 RGB Phantom Gaming Edition RR-212S-PGPC-R1,サイドフロー型 | 120x120x25 mm | 57.3 CFM | 2019-04-26発売
Corsair H100i RGB PLATINUM SE CW-9060041-WW,水冷型 | 120x120x25 mm | 63.0 CFM
サイズ 超天TUF SCCT-1000TUF,トップフロー型 | 120x120x27 mm | 51.2 CFM | 2018-11-08発売
Thermalright TRUE Spirit 120 Direct Rev.A,サイドフロー型 | 120x120x25 mm | 77.3 CFM | 2019-11-26発売
Pccooler CC-05B,サイドフロー型 | 120x120x25 mm | 54.0 CFM | 2018-06-26発売
Jonsbo CR-601-RGB,サイドフロー型 | 120x120x25 mm | 50.4 CFM | 2018-06-26発売
サイズ KABUTO3 SCKBT-3000,トップフロー型 | 120x120x25 mm | 79.0 CFM | 2016-04-01発売
サイズ 無限5 TUF GAMING ALLIANCE SCMG-5100TUF,サイドフロー型 | 120x120x27 mm | 51.2 CFM | 2019-01-24発売
REEVEN E12 RGB RC-1208RGB,サイドフロー型 | 120x120x25 mm | 49.0 CFM | 2018-06-21発売
Deepcool CK-11509,92x92x25 mm | 38.6 CFM
Deepcool GAMER STORM Fryzen DP-GS-MCH6N-FZN-A,サイドフロー型 | 120x120x25 mm | 64.0 CFM | 2018-08-13発売
Zalman CNPS9800 MAX,サイドフロー型 | 2016-07-23発売
Antec Kuhler H600 Pro v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2017-06-10発売
Noctua NH-L9a,
Aardwolf GH120,サイドフロー型 | 120x120x25 mm | 7025.0 CFM | 2017-06-13発売
Zalman CNPS10X Optima 2011,サイドフロー型 | 2016-07-23発売
Enermax ELC-LTTR280-TBP,水冷型 | 140x140x25 mm | 80.7 CFM | 2017-12-09発売
Silverstone SST-AR08,2016-01-13発売
Cryorig A SERIES A40 V2,水冷型 | 2017-10-13発売
Deepcool GAMER STORM CAPTAIN 360 EX DP-GS-H12L-CT360A4,水冷型 | 120x120x25 mm | 229.6 CFM
Ainex CC-02,トップフロー型 | 92x92x15 mm | 48.3 CFM | 2016-07-12発売
クーラーマスター MasterLiquid ML120L RGB TUF Gaming Edition MLW-D12M-A20PW-RT,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-04-12発売
Silverstone SST-NT06-PRO-V2,
Silverstone SST-AR07,2016-01-13発売
Supermicro SNK-P0051AP4,
Intel BXHTS1155LP,
Dynatron B14,80x80x25 mm | 50.0 CFM
Thermalright Le Grand Macho,2016-01-15発売
Silverstone SST-XE01-2011,2018-09-28発売
Be Quiet DARK ROCK PRO TR4 BK023,サイドフロー型
Thermaltake Engine 17 CL-P051-AL06SL-A,60x60x12.6 mm | 8.9 CFM | 2018-07-13発売
クーラーマスター GeminII S524 Ver.2 RR-G5V2-20PK-J1,2016-02-11発売
Noctua NH-U12S SE-AM4,120x120x25 mm
Enermax ETS-T50A-W-ARGB,サイドフロー型 | 120x120x25 mm | 71.3 CFM | 2019-09-20発売
Asetek 690LX-PN,水冷型
Alseye Water Max 240,水冷型 | 2016-05-24発売
Deepcool GAMER STORM CAPTAIN 240EX RGB,水冷型 | 120x120x25 mm | 153.0 CFM
Raijintek JUNO X GREEN 0R100058,トップフロー型 | 2017-06-24発売
クーラーマスター MasterLiquid ML360R RGB MLX-D36M-A20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-03-15発売
Noctua NH-U12S TR4-SP3,サイドフロー型 | 120x120x25 mm
Silverstone SST-HE01-V2,171.0 CFM
Supermicro SNK-P0067PS,
Deepcool GAMMAXX L120 V2 DP-H12RF-GL120V2,水冷型 | 120x120x25 mm | 69.3 CFM
Thermaltake Riing Silent 12 RGB Sync Edition CL-P052-AL12SW-A,サイドフロー型 | 120x120x25 mm | 53.0 CFM | 2018-08-03発売
Enermax ELC-LTTR240-TBP,水冷型 | 120x120x25 mm | 102.2 CFM | 2017-09-09発売
REEVEN NAIA 240 RW-2401,水冷型 | 120x120x25 mm | 90.3 CFM | 2017-12-28発売
HBT Arctica 120 TW-A12X-PWV1,水冷型 | 2016-08-11発売
Thermaltake Riing Silent 12 CL-P022-AL12RE-A,サイドフロー型 | 2016-04-15発売
Thermalright Silver Arrow TR4,サイドフロー型 | 140x152x26.5 mm | 130.0 CFM | 2018-08-31発売
Silverstone SST-XE02-2011,60x60x25 mm | 50.4 CFM | 2018-09-28発売
ギガバイト AORUS ATC700,120x120x25 mm | 53.0 CFM | 2017-09-01発売
Silverstone SST-NT08-115X,2016-06-17発売
Antec Kuhler H2O K240 v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-09-01発売
FSP AC401,サイドフロー型 | 120x120x25 mm | 60.0 CFM
Thermaltake Water 3.0 240 ARGB Sync CL-W233-PL12SW-A,水冷型 | 120x120x25 mm | 56.5 CFM | 2019-06-28発売
GAMDIAS CHIONE E2-120R,水冷型 | 120x120x25 mm | 69.0 CFM | 2019-09-20発売
Deepcool GAMER STORM CAPTAIN 240 PRO DP-GS-H12AR-CT240P,水冷型 | 120x120x25 mm | 69.3 CFM
Deepcool GAMMAXX 200T,サイドフロー型 | 120x120x25 mm | 54.3 CFM
Thermaltake Engine 27 CL-P032-CA06SL-A,トップフロー型 | 60x60x21 mm | 9.2 CFM | 2016-12-09発売
Thermalright ARO-M14,サイドフロー型 | 140x152x26.5 mm | 73.6 CFM | 2018-05-23発売
Deepcool GAMER STORM CAPTAIN 240 RGB,水冷型 | 120x120x25 mm | 138.7 CFM
Thermalright Macho120 SBM,サイドフロー型 | 2016-06-17発売
Deepcool GAMER STORM MAELSTROM 240 RGB,水冷型 | 120x120x25 mm | 69.3 CFM
Silverstone SST-NT08-115XP,トップフロー型 | 80x80x10 mm | 16.0 CFM | 2016-12-09発売
Supermicro SNK-P0067PD,
Noctua NH-D9DX i4 3U,92x92x25 mm
Deepcool GAMER STORM CAPTAIN 120 EX DP-GS-H12L-CT120A4,水冷型 | 120x120x25 mm | 76.5 CFM
Silverstone SST-PF240-ARGB,水冷型 | 120x120x25 mm | 94.0 CFM | 2019-08-16発売
Deepcool GAMMAXX GT TGA DP-MCH4-GMX-GT-TUF,120x120x25 mm | 56.5 CFM | 2018-10-26発売
クーラーマスター MasterLiquid ML240RS RGB MLX-S24M-A20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-04-26発売
Corsair H80i V2 CW-9060024-WW,水冷型 | 120x120x25 mm | 70.7 CFM | 2016-04-09発売
サイズ 忍者 四 Rev.B SCNJ-4100,サイドフロー型 | 2017-06-15発売
COUGAR Helor 360 RH-HLR360-V1,水冷型 | 120x120x25 mm | 78.4 CFM | 2020-09-10発売
GAMDIAS CHIONE P1A-360R,水冷型 | 120x120x25 mm | 2018-11-23発売
Deepcool GAMER STORM MAELSTROM 240T DP-GS-H12RL-MS240TAM4,水冷型 | 120x120x25 mm | 167.3 CFM
クーラーマスター MasterLiquid ML240L RGB MLW-D24M-A20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2018-01-12発売
COUGAR Helor 360 RH-HLR360-V1,水冷型 | 120x120x25 mm | 78.4 CFM | 2020-09-10発売
GAMDIAS CHIONE P1A-360R,水冷型 | 120x120x25 mm | 2018-11-23発売
Deepcool GAMER STORM MAELSTROM 240T DP-GS-H12RL-MS240TAM4,水冷型 | 120x120x25 mm | 167.3 CFM
クーラーマスター MasterLiquid ML240L RGB MLW-D24M-A20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2018-01-12発売
Antec Mercury240 RGB,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-07-28発売
Silverstone SST-TD03-E-V2,水冷型
Antec Kuhler H1200 Pro v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2017-06-10発売
FSP AC601,サイドフロー型 | 120x120x25 mm | 60.0 CFM
Antec Mercury360 RGB,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-07-28発売
Ainex CC-04,サイドフロー型 | 92x92x25 mm | 40.0 CFM | 2017-03-28発売
Antec Mercury120 v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-03-31発売
サイズ 刀5 SCKTN-5000,サイドフロー型 | 92x92x26 mm | 48.9 CFM | 2018-10-25発売
Corsair H115i CW-9060027-WW,水冷型 | 140x140x25 mm | 104.7 CFM | 2016-04-09発売
クーラーマスター MasterAir MA620P TUF Gaming Edition MAP-D6PN-AFNPC-R1,120x120x25 mm | 53.4 CFM | 2018-07-27発売
Enermax LIQTECH TR4 II ELC-LTTRTO240-TBP,水冷型 | 120x120x25 mm | 102.2 CFM | 2018-11-17発売
GAMDIAS CHIONE M1A-280R,水冷型 | 140x140x25 mm | 2018-11-23発売
Deepcool GAMMAXX GTE V2 WHITE DP-MCH4-GMX-GTE-V2WH,サイドフロー型 | 120x120x25 mm | 64.5 CFM
Be Quiet Silent Loop 120mm BW001,水冷型 | 120x120x25 mm | 65.5 CFM | 2018-09-18発売
Enermax ETS-T50A-WVS,サイドフロー型 | 2016-12-22発売
Enermax LIQTECH II Universal ELC-LTTO360-TBP-W,水冷型 | 120x120x25 mm | 102.2 CFM | 2019-02-09発売
Thermaltake Water 3.0 Riing Edition CL-W107-PL12SW-A,水冷型 | 2016-04-15発売
Aardwolf APCS11H,サイドフロー型 | 120x120x25 mm | 2017-06-13発売
Raijintek JUNO X BLUE 0R100059,トップフロー型 | 2017-06-24発売
Noctua NH-L9x65 SE-AM4,92x92x14 mm
GAMDIAS CHIONE M1A-240R,水冷型 | 120x120x25 mm | 2018-11-23発売
Noctua NH-U9 TR4-SP3,サイドフロー型 | 92x92x25 mm
Jonsbo CR-201-RGB,サイドフロー型 | 120x120x25 mm | 40.0 CFM | 2017-11-01発売
Deepcool GAMER STORM CAPTAIN 240 EX WHITE RGB,水冷型 | 120x120x25 mm | 153.0 CFM
Jonsbo CR-301-RGB,トップフロー型 | 120x120x25 mm | 45.1 CFM | 2018-06-07発売
Thermaltake Water 3.0 Riing Edition CL-W108-PL12SW-A,水冷型 | 2016-04-15発売
クーラーマスター MasterAir Maker 8 MAZ-T8PN-418PR-R1,サイドフロー型 | 140x140x25 mm | 66.0 CFM | 2016-07-08発売
クーラーマスター MasterLiquid Maker 240 MLZ-N24L-C20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2018-07-13発売
クーラーマスター MasterLiquid ML240R RGB Phantom Gaming Edition MLX-D24M-A20PC-RP,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-04-26発売
クーラーマスター MasterLiquid Pro 120 MLY-D12X-A20MB-J1,水冷型 | 2016-09-15発売
クーラーマスター MasterAir MA620P MAP-D6PN-218PC-R1,サイドフロー型 | 120x120x25 mm | 53.4 CFM | 2018-11-02発売
Noctua NH-U12DX i4,120x120x25 mm
Enermax ELC-LTTR360-TBP,水冷型 | 120x120x25 mm | 102.2 CFM | 2017-09-09発売
Raidmax COBRA-RGB-240,水冷型 | 120x120x25 mm | 88.3 CFM | 2018-07-01発売
GAMDIAS Chione E1-120,水冷型 | 120x120x25 mm | 45.2 CFM | 2018-06-29発売
Silverstone SST-TD02-E-V2,水冷型
NZXT KRAKEN X52 RL-KRX52-01,水冷型 | 2016-12-01発売
Silverstone SST-HE02-V2,ファンレス
Silverstone SST-AR10-115XP,サイドフロー型 | 70x70x15 mm | 19.5 CFM
Antec Neptune 120 ARGB,水冷型 | 120x120x25 mm | 77.0 CFM | 2020-01-25発売
Silverstone SST-AR09-115XP,サイドフロー型 | 60x60x25 mm | 27.9 CFM
COUGAR Helor 240 RH-HLR240-V1,水冷型 | 120x120x25 mm | 78.4 CFM | 2020-09-10発売
Cryorig A SERIES A40 ULTIMATE V2,水冷型 | 2017-10-13発売
Supermicro SNK-P0068PSC,
Silverstone SST-AR10-115XS,
サイズ 無限五 SCMG-5000,サイドフロー型 | 2017-01-06発売
Deepcool GAMMAXX GT DP-MCH4-GMX-RGB-GT,サイドフロー型 | 120x120x25 mm | 56.5 CFM | 2018-12-21発売
Raijintek JUNO X RED 0R100057,トップフロー型 | 92x92x25 mm | 52.0 CFM | 2017-06-24発売
darkFlash DF-SHADOW-3PRGB,トップフロー型 | 100x100x25 mm | 29.3 CFM | 2019-02-07発売
Alphacool Eisbaer LT 120,水冷型 | 63.9 CFM
Supermicro SNK-P0067PSM,
Deepcool GAMER STORM Castle 240 RGB,水冷型 | 120x120x25 mm | 69.3 CFM
サイズ 虎徹 Mark II TUF GAMING ALLIANCE SCKTT-2000TUF,サイドフロー型 | 120x120x27 mm | 51.2 CFM | 2018-10-25発売
Thermaltake Riing Silent 12 CL-P022-AL12BU-A,サイドフロー型 | 2016-04-15発売
Thermalright TRUE Spirit 90 Direct,92x92x25 mm | 39.4 CFM | 2017-09-15発売
Noctua NH-D9 DX-3647 4U,サイドフロー型 | 92x92x25 mm | 2018-01-01発売
Silverstone SST-AR08-V2,サイドフロー型 | 92x92x25 mm | 49.5 CFM
Alphacool Eisbaer LT 240,水冷型 | 63.9 CFM | 2018-06-27発売
Antec Mercury 120,水冷型 | 120x120x25 mm | 73.3 CFM | 2017-06-10発売
Deepcool GAMER STORM CAPTAIN 240 EX DP-GS-H12L-CT240A4,水冷型 | 120x120x25 mm | 153.0 CFM
Antec Mercury360 v2,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-03-31発売
Thermalright TRUE Spirit 90M Rev.B,サイドフロー型 | 92x92x25 mm | 39.4 CFM | 2020-01-22発売
GAMDIAS CHIONE P2-360R,水冷型 | 120x120x25 mm | 55.0 CFM | 2019-09-20発売
Noctua NH-U9DX i4,92x92x25 mm
Enermax AQUAFUSION ELC-AQF120-SQA-W,水冷型 | 120x120x26 mm | 79.8 CFM | 2019-09-20発売
Be Quiet PURE ROCK BK009,サイドフロー型 | 120x120x25 mm | 51.4 CFM | 2018-09-18発売
クーラーマスター MasterLiquid ML120RS RGB MLX-S12M-A20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-04-26発売
サイズ IZUNA SCIZN-1000I,サイドフロー型 | 120x120x25 mm | 79.0 CFM | 2017-01-06発売
Antec Mercury120 RGB,水冷型 | 120x120x25 mm | 73.3 CFM | 2018-07-28発売
NZXT KRAKEN X72 RL-KRX72-01,水冷型 | 2018-03-23発売
Silverstone SST-NT08-115X-V2,トップフロー型 | 92x92x25 mm | 57.0 CFM
Thermaltake Riing Silent 12 Pro CL-P021-CA12BU-A,サイドフロー型 | 2016-09-09発売
クーラーマスター MasterAir MA410P TUF Gaming Edition MAP-T4PN-AFNPC-R1,サイドフロー型 | 120x120x25 mm | 66.7 CFM | 2019-04-12発売
GAMDIAS CHIONE M2-240R,水冷型 | 120x120x25 mm | 55.0 CFM | 2019-09-20発売
Corsair H100i V2 CW-9060025-WW,水冷型 | 120x120x25 mm | 70.7 CFM | 2016-04-09発売
Deepcool GAMMAXX L240 DP-H24RF-GL240RGB,水冷型 | 120x120x25 mm | 69.3 CFM
Enermax LIQFUSION ELC-LF360-RGB,水冷型 | 120x120x25 mm | 102.2 CFM | 2019-01-26発売
Supermicro SNK-P0070APS4,
Noctua NH-D9DX i4 3U,92x92x25 mm
Deepcool GAMER STORM CAPTAIN 120 EX DP-GS-H12L-CT120A4,水冷型 | 120x120x25 mm | 76.5 CFM
Silverstone SST-PF240-ARGB,水冷型 | 120x120x25 mm | 94.0 CFM | 2019-08-16発売
Deepcool GAMMAXX GT TGA DP-MCH4-GMX-GT-TUF,120x120x25 mm | 56.5 CFM | 2018-10-26発売
クーラーマスター MasterLiquid ML240RS RGB MLX-S24M-A20PC-R1,水冷型 | 120x120x25 mm | 66.7 CFM | 2019-04-26発売
Corsair H110i CW-9060026-WW,水冷型 | 140x140x25 mm | 113.0 CFM | 2016-04-09発売
クーラーマスター Hyper H411R RR-H411-20PW-R1,サイドフロー型 | 92x92x25 mm | 34.1 CFM | 2018-01-12発売
クーラーマスター MasterAir MA410M TUF Gaming Edition MAM-T4PN-AFNPC-R1,サイドフロー型 | 120x120x25 mm | 53.4 CFM | 2018-07-27発売
Raijintek ORCUS 240 0R100069,水冷型 | 120x120x25 mm | 42.2 CFM
Thermaltake Floe Riing RGB 360 TT Premium Edition CL-W158-PL12SW-A,水冷型 | 120x120x25 mm | 42.3 CFM | 2017-11-22発売
Silverstone SST-KR01,80x80x15 mm | 34.3 CFM | 2018-11-13発売
Corsair iCUE H150i ELITE CAPELLIX CW-9060048-WW,水冷型 | 120x120x25 mm | 75.0 CFM | 2021-01-30発売
Corsair iCUE H115i ELITE CAPELLIX CW-9060047-WW,水冷型 | 140x140x25 mm | 2021-01-30発売
Corsair iCUE H100i ELITE CAPELLIX CW-9060046-WW,水冷型 | 120x120x25 mm | 75.0 CFM | 2021-01-30発売
