Corsair ML120 PRO CO-9050040-WW,120 mm | 2400 rpm | 37.0 dB | 2016-08-01発売
Thermaltake Pure Plus 14 RGB Radiator Fan TT Premium Edition 3Pack CL-F064-PL14SW-A,140 mm | 1500 rpm | 30.4 dB | 2018-11-02発売
Thermaltake Riing Quad PLUS 14 RGB Single Pack CL-F101-PL14SW-C,140 mm | 1400 rpm | 26.1 dB | 2021-01-15発売
サイズ KAZE-FLEX 140mm RGB PWM KF1425FD18R-P,140 mm | 1800 rpm | 26.4 dB | 2019-07-25発売
サイズ KAZE FLEX 120 SU1225FD12M-RH,120 mm | 1200 rpm | 24.9 dB | 2017-08-01発売
Thermaltake Riing Quad PLUS 12 RGB 3Pack CL-F100-PL12SW-A,120 mm | 1500 rpm | 25.0 dB | 2020-04-17発売
Noctua NF-A9 PWM chromax.black.swap,92 mm | 2000 rpm | 22.8 dB
Noctua NF-F12 industrialPPC-3000 PWM,120 mm | 3000 rpm | 43.5 dB
オウルテック OWL-FE0825LL-PU,80 mm | 1600 rpm | 18.2 dB
Corsair iCUE SP120 RGB PRO Triple Fan Kit with Lighting Node CO-9050094-WW,120 mm | 1400 rpm | 26.0 dB | 2019-11-02発売
Corsair iCUE QL120 RGB Single Pack CO-9050097-WW,120 mm | 1500 rpm | 26.0 dB | 2020-01-18発売
Corsair iCUE SP120 RGB PRO Single Pack CO-9050093-WW,120 mm | 1400 rpm | 26.0 dB | 2019-11-02発売
Fractal Design FD-FAN-PRI-AL14-PWM-3P,140 mm | 2019-03-15発売
NZXT AER F RF-AF140-B1,140 mm | 1500 rpm | 35.0 dB | 2017-08-05発売
Sharkoon SHARK Blades RGB Fan,120 mm | 1200 rpm | 18.2 dB | 2019-04-19発売
Enermax D.F.Pressure UCDFP12P,120 mm | 2000 rpm | 27.0 dB | 2016-05-28発売
Fractal Design FD-FAN-PRI-SL12-RD,120 mm | 1200 rpm | 19.5 dB | 2019-03-15発売
Be Quiet SILENT WINGS 3 120mm PWM High-Speed BL070,120 mm | 2200 rpm | 28.6 dB | 2016-10-12発売
