In Win Saturn ASN140 FN-ASN140-3PK,140 mm | 1400 rpm | 36.0 dB | 2020-10-23発売,4930
Corsair AF140 LED 2018 Dual Pack CO-9050090-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売,3309
Be Quiet PURE WINGS 2 120mm BL046,120 mm | 1500 rpm | 19.2 dB | 2019-08-01発売,1430
Corsair ML140 PRO RGB 2Fan Pack with Lighting Node PRO CO-9050078-WW,140 mm | 1200 rpm | 20.4 dB | 2018-02-17発売,7880
Lian Li BORA Lite 120 Black KIT,120 mm | 1500 rpm | 28.2 dB | 2018-05-25発売,6450
オウルテック OWL-FE0925LL-WH,92 mm | 1600 rpm | 22.4 dB,1197
Sharkoon SHARK Blades RGB Fan,120 mm | 1200 rpm | 18.2 dB | 2019-04-19発売,1925
Thermaltake Pure 14 ARGB Sync 3Pack CL-F080-PL14SW-A,140 mm | 1400 rpm | 30.4 dB | 2019-03-15発売,5436
Thermaltake Riing Plus 14 RGB Radiator Fan TT Premium Edition CL-F057-PL14SW-A,140 mm | 1400 rpm | 27.2 dB | 2017-09-01発売,14578
Be Quiet PURE WINGS 2 92mm PWM BL038,92 mm | 1900 rpm | 19.6 dB,1580
