Enermax CYBERBRON ECB700EWT,700 W | ATX | 80PLUS Bronze | 2020-11-21発売
Thermaltake Toughpower DPS G RGB 1500W TITANIUM PS-TPG-1500DPCTJP-T,1500 W | ATX/EPS | 80PLUS Titanium | プラグイン対応 | 2018-06-29発売
Corsair RM650 CP-9020194-JP,650 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-06-22発売
Thermaltake TOUGHPOWER GX1 RGB GOLD 600W PS-TPD-0600NHFAGJ-1,600 W | ATX/EPS | 80PLUS Gold | 2018-12-21発売
Silverstone SST-ST1000-PT,1000 W | ATX | 80PLUS Platinum | プラグイン対応 | 2016-08-10発売
Seasonic SSR-850TR,850 W | ATX | 80PLUS Titanium | プラグイン対応
Fractal Design ION+ 560P FD-PSU-IONP-560P-BK,560 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2019-08-09発売
Thermaltake TOUGHPOWER DIGITAL iRGB PLUS 750W GOLD PS-TPI-0750F3FDGJ-1,750 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-11-15発売
Seasonic FOCUS-PX-650,650 W | ATX | 80PLUS Platinum | プラグイン対応
COUGAR GX-F AURUM 750 CGR GD-750,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-04-22発売
COUGAR GX-F AURUM 550 CGR GD-550,550 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-04-22発売
Deepcool DP-GD-DQ850-M-V2L,850 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-06-26発売
Silverstone SST-SX650-G Rev,650 W | SFX/ATX | 80PLUS Gold | プラグイン対応 | 2020-10-15発売
In Win P65 IW-PS-P650W,650 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2020-10-23発売
Thermaltake TOUGHPOWER DIGITAL iRGB PLUS 750W GOLD PS-TPI-0750F3FDGJ-1,750 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-11-15発売
Silverstone SST-SX650-G Rev,650 W | SFX/ATX | 80PLUS Gold | プラグイン対応 | 2020-10-15発売
In Win P65 IW-PS-P650W,650 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2020-10-23発売
Silverstone SST-SX500-LG-Rev,500 W | SFX/SFX-L/ATX | 80PLUS Gold | プラグイン対応 | 2020-10-15発売
